PalestraTest.exe Information: 0 : 12/02/2018 13:33:39 || Inserimento abbonamento 'test 2
PalestraTest.exe Information: 0 : 12/02/2018 13:33:40 || Controllo abbonamenti ... 
PalestraTest.exe Warning: 0 : 12/02/2018 13:34:38 || Inserire l'ID del cliente
PalestraTest.exe Information: 0 : 12/02/2018 13:34:39 || Controllo abbonamenti ... 
PalestraTest.exe Error: 0 : 12/02/2018 13:34:39 || Riferimento a un oggetto non impostato su un'istanza di oggetto.
PalestraTest.exe Information: 0 : 12/02/2018 13:36:44 || Avvio applicazione
PalestraTest.exe Information: 0 : 12/02/2018 13:36:46 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 13:37:06 || Inserimento abbonamento 'abb 2
PalestraTest.exe Information: 0 : 12/02/2018 13:37:07 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 13:37:19 || Inserimento utente 'tet tet'
PalestraTest.exe Information: 0 : 12/02/2018 13:37:20 || Controllo abbonamenti ... 
PalestraTest.exe Error: 0 : 12/02/2018 13:37:20 || Riferimento a un oggetto non impostato su un'istanza di oggetto.
PalestraTest.exe Information: 0 : 12/02/2018 13:37:34 || Ricerca utente 'tet tet'
PalestraTest.exe Information: 0 : 12/02/2018 13:37:36 || Eliminazione utente ID: '1234'
PalestraTest.exe Information: 0 : 12/02/2018 13:37:37 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 13:41:09 || Inserimento utente 'test test'
PalestraTest.exe Information: 0 : 12/02/2018 13:41:30 || Controllo abbonamenti ... 
PalestraTest.exe Error: 0 : 12/02/2018 13:41:31 || Riferimento a un oggetto non impostato su un'istanza di oggetto.
PalestraTest.exe Information: 0 : 12/02/2018 13:41:53 || Avvio applicazione
PalestraTest.exe Information: 0 : 12/02/2018 13:41:55 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 13:42:02 || Ricerca utente 'test test'
PalestraTest.exe Information: 0 : 12/02/2018 13:42:46 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 13:43:03 || Inserimento utente 'test 2 t'
PalestraTest.exe Information: 0 : 12/02/2018 13:43:35 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 13:44:32 || Avvio applicazione
PalestraTest.exe Information: 0 : 12/02/2018 13:44:33 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 13:47:16 || Inserimento utente 'test 3 '
PalestraTest.exe Information: 0 : 12/02/2018 13:47:22 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 13:50:27 || Avvio applicazione
PalestraTest.exe Information: 0 : 12/02/2018 13:50:28 || Controllo abbonamenti ... 
PalestraTest.exe Warning: 0 : 12/02/2018 13:51:01 || Inserire l'ID del cliente
PalestraTest.exe Information: 0 : 12/02/2018 13:51:02 || Controllo abbonamenti ... 
PalestraTest.exe Error: 0 : 12/02/2018 13:51:29 || Riferimento a un oggetto non impostato su un'istanza di oggetto.
PalestraTest.exe Information: 0 : 12/02/2018 13:51:36 || Ricerca utente 'test test'
PalestraTest.exe Error: 0 : 12/02/2018 13:51:36 || Riferimento a un oggetto non impostato su un'istanza di oggetto.
PalestraTest.exe Error: 0 : 12/02/2018 13:51:39 || Riferimento a un oggetto non impostato su un'istanza di oggetto.
PalestraTest.exe Information: 0 : 12/02/2018 13:51:41 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 13:52:02 || Avvio applicazione
PalestraTest.exe Information: 0 : 12/02/2018 13:52:03 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 13:53:41 || Inserimento utente '5252 2525'
PalestraTest.exe Information: 0 : 12/02/2018 13:54:10 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 13:55:46 || Avvio applicazione
PalestraTest.exe Information: 0 : 12/02/2018 13:55:48 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 13:56:10 || Ricerca utente '5252 2525'
PalestraTest.exe Error: 0 : 12/02/2018 13:56:10 || Riferimento a un oggetto non impostato su un'istanza di oggetto.
PalestraTest.exe Information: 0 : 12/02/2018 13:58:23 || Avvio applicazione
PalestraTest.exe Information: 0 : 12/02/2018 13:58:24 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 13:59:09 || Ricerca utente '5252 2525'
PalestraTest.exe Information: 0 : 12/02/2018 13:59:17 || Modifica dati abbonamento utente ID: '14144'
PalestraTest.exe Information: 0 : 12/02/2018 13:59:17 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 14:23:29 || Avvio applicazione
PalestraTest.exe Information: 0 : 12/02/2018 14:23:30 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 14:23:59 || Ricerca utente 'test 2 t'
PalestraTest.exe Error: 0 : 12/02/2018 14:24:00 || Riferimento a un oggetto non impostato su un'istanza di oggetto.
PalestraTest.exe Information: 0 : 12/02/2018 14:25:57 || Avvio applicazione
PalestraTest.exe Information: 0 : 12/02/2018 14:25:59 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 14:26:10 || Ricerca utente 'test test'
PalestraTest.exe Information: 0 : 12/02/2018 14:26:14 || Ricerca utente 'test 3 '
PalestraTest.exe Information: 0 : 12/02/2018 14:26:17 || Ricerca utente 'test 2 t'
PalestraTest.exe Information: 0 : 12/02/2018 14:26:19 || Ricerca utente '5252 2525'
PalestraTest.exe Information: 0 : 12/02/2018 14:26:21 || Ricerca utente 'test test'
PalestraTest.exe Information: 0 : 12/02/2018 14:26:36 || Ricerca utente 'test 2 t'
PalestraTest.exe Information: 0 : 12/02/2018 14:26:38 || Ricerca utente '5252 2525'
PalestraTest.exe Information: 0 : 12/02/2018 14:27:12 || Ricerca utente 'test 2 t'
PalestraTest.exe Information: 0 : 12/02/2018 14:27:14 || Ricerca utente 'test test'
PalestraTest.exe Information: 0 : 12/02/2018 14:27:16 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 14:28:38 || Avvio applicazione
PalestraTest.exe Information: 0 : 12/02/2018 14:28:39 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 14:28:57 || Inserimento abbonamento 'abbonamento 3
PalestraTest.exe Information: 0 : 12/02/2018 14:28:58 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 14:37:11 || Avvio applicazione
PalestraTest.exe Information: 0 : 12/02/2018 14:37:13 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 14:37:49 || Avvio applicazione
PalestraTest.exe Information: 0 : 12/02/2018 14:38:00 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 14:48:59 || Avvio applicazione
PalestraTest.exe Information: 0 : 12/02/2018 14:49:02 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 14:53:22 || Avvio applicazione
PalestraTest.exe Information: 0 : 12/02/2018 14:53:27 || Controllo abbonamenti ... 
PalestraTest.exe Error: 0 : 12/02/2018 14:53:27 || The data types varchar and text are incompatible in the equal to operator.
PalestraTest.exe Information: 0 : 12/02/2018 14:53:53 || Avvio applicazione
PalestraTest.exe Information: 0 : 12/02/2018 14:53:55 || Controllo abbonamenti ... 
PalestraTest.exe Error: 0 : 12/02/2018 14:53:55 || The data types varchar and text are incompatible in the equal to operator.
PalestraTest.exe Information: 0 : 12/02/2018 14:55:13 || Avvio applicazione
PalestraTest.exe Information: 0 : 12/02/2018 14:55:14 || Controllo abbonamenti ... 
PalestraTest.exe Error: 0 : 12/02/2018 14:55:14 || The data types varchar and text are incompatible in the equal to operator.
PalestraTest.exe Information: 0 : 12/02/2018 15:02:41 || Avvio applicazione
PalestraTest.exe Information: 0 : 12/02/2018 15:02:43 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 15:02:50 || Inserimento abbonamento 'test
PalestraTest.exe Information: 0 : 12/02/2018 15:02:51 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 15:02:57 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 15:03:10 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 15:03:25 || Inserimento abbonamento 'abbonamento 2 giorni
PalestraTest.exe Information: 0 : 12/02/2018 15:03:26 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 15:03:44 || Inserimento utente 'paolo rossi'
PalestraTest.exe Information: 0 : 12/02/2018 15:03:45 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 15:03:48 || Ricerca utente 'paolo rossi'
PalestraTest.exe Information: 0 : 12/02/2018 15:08:16 || Avvio applicazione
PalestraTest.exe Information: 0 : 12/02/2018 15:08:18 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 15:08:41 || Inserimento abbonamento 'abbonamento 2 mesi
PalestraTest.exe Information: 0 : 12/02/2018 15:08:43 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 15:11:18 || Avvio applicazione
PalestraTest.exe Information: 0 : 12/02/2018 15:13:26 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 15:13:37 || Inserimento abbonamento 'abb 3
PalestraTest.exe Information: 0 : 12/02/2018 15:13:38 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 15:13:49 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 15:13:53 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 15:23:37 || Avvio applicazione
PalestraTest.exe Information: 0 : 12/02/2018 15:23:40 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 15:26:27 || Avvio applicazione
PalestraTest.exe Information: 0 : 12/02/2018 15:26:29 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 15:26:52 || Inserimento utente 'Gianluca Verdi'
PalestraTest.exe Information: 0 : 12/02/2018 15:26:53 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 15:27:05 || Ricerca utente 'Gianluca Verdi'
PalestraTest.exe Information: 0 : 12/02/2018 15:27:06 || Eliminazione utente ID: 'e1414'
PalestraTest.exe Information: 0 : 12/02/2018 15:27:07 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 15:27:11 || Ricerca utente 'paolo rossi'
PalestraTest.exe Information: 0 : 12/02/2018 15:27:15 || Modifica dati abbonamento utente ID: '1234'
PalestraTest.exe Information: 0 : 12/02/2018 15:27:15 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 15:27:29 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 15:29:01 || Ricerca utente 'paolo rossi'
PalestraTest.exe Information: 0 : 12/02/2018 15:30:09 || Avvio applicazione
PalestraTest.exe Information: 0 : 12/02/2018 15:30:14 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 15:52:03 || Avvio applicazione
PalestraTest.exe Information: 0 : 12/02/2018 15:52:09 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 15:52:12 || Ricerca utente 'paolo rossi'
PalestraTest.exe Information: 0 : 12/02/2018 15:52:36 || Inserimento abbonamento 'abbonamento 2 mesi
PalestraTest.exe Information: 0 : 12/02/2018 15:52:37 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 15:53:05 || Inserimento utente 'mario rossi'
PalestraTest.exe Information: 0 : 12/02/2018 15:53:06 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 15:53:17 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 15:53:18 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 15:53:30 || Ricerca utente 'mario rossi'
PalestraTest.exe Information: 0 : 12/02/2018 15:53:32 || Eliminazione utente ID: '12344'
PalestraTest.exe Information: 0 : 12/02/2018 15:53:33 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 15:53:37 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 15:53:50 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 15:53:52 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 15:53:52 || Ricerca utente 'mario rossi'
PalestraTest.exe Information: 0 : 12/02/2018 15:53:56 || Ricerca utente 'paolo rossi'
PalestraTest.exe Information: 0 : 12/02/2018 15:54:37 || Inserimento abbonamento 'abbonamento 4 giorni
PalestraTest.exe Information: 0 : 12/02/2018 15:54:38 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 15:54:57 || Inserimento utente 'giovanni nero'
PalestraTest.exe Information: 0 : 12/02/2018 15:54:58 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 15:55:02 || Ricerca utente 'giovanni nero'
PalestraTest.exe Information: 0 : 12/02/2018 15:55:06 || Disattivazione utente 'giovanni nero'
PalestraTest.exe Information: 0 : 12/02/2018 15:55:07 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 15:55:09 || Ricerca utente 'giovanni nero'
PalestraTest.exe Information: 0 : 12/02/2018 15:55:14 || Attivazione utente 'giovanni nero'
PalestraTest.exe Information: 0 : 12/02/2018 15:55:15 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 12/02/2018 15:55:17 || Ricerca utente 'giovanni nero'
PalestraTest.exe Information: 0 : 13/02/2018 08:54:05 || Avvio applicazione
PalestraTest.exe Information: 0 : 13/02/2018 08:54:09 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 08:54:13 || Ricerca utente 'giovanni nero'
PalestraTest.exe Information: 0 : 13/02/2018 08:55:15 || Modifica dati abbonamento utente ID: '14141'
PalestraTest.exe Information: 0 : 13/02/2018 08:55:15 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 08:55:20 || Ricerca utente 'giovanni nero'
PalestraTest.exe Information: 0 : 13/02/2018 08:55:28 || Modifica utente ID: '14141'
PalestraTest.exe Information: 0 : 13/02/2018 08:55:29 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 08:55:31 || Ricerca utente 'giovanni nero'
PalestraTest.exe Information: 0 : 13/02/2018 08:55:49 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 08:56:07 || Inserimento utente 'test 1'
PalestraTest.exe Information: 0 : 13/02/2018 08:56:08 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 08:56:13 || Ricerca utente 'test 1'
PalestraTest.exe Information: 0 : 13/02/2018 08:56:16 || Modifica utente ID: '1333'
PalestraTest.exe Information: 0 : 13/02/2018 08:56:17 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 08:56:20 || Ricerca utente 'test 1'
PalestraTest.exe Information: 0 : 13/02/2018 08:56:22 || Modifica utente ID: '1333'
PalestraTest.exe Information: 0 : 13/02/2018 08:56:23 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 08:56:29 || Ricerca utente 'paolo rossi'
PalestraTest.exe Information: 0 : 13/02/2018 08:56:30 || Ricerca utente 'test 1'
PalestraTest.exe Information: 0 : 13/02/2018 08:56:34 || Modifica dati abbonamento utente ID: '1333'
PalestraTest.exe Information: 0 : 13/02/2018 08:56:34 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 08:56:38 || Ricerca utente 'test 1'
PalestraTest.exe Information: 0 : 13/02/2018 08:57:48 || Ricerca utente 'test 1'
PalestraTest.exe Information: 0 : 13/02/2018 08:59:04 || Avvio applicazione
PalestraTest.exe Information: 0 : 13/02/2018 08:59:06 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 08:59:13 || Ricerca utente 'test 1'
PalestraTest.exe Information: 0 : 13/02/2018 08:59:21 || Eliminazione utente ID: '1333'
PalestraTest.exe Information: 0 : 13/02/2018 08:59:22 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 08:59:40 || Inserimento utente 'test 2'
PalestraTest.exe Information: 0 : 13/02/2018 08:59:42 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 08:59:45 || Ricerca utente 'test 2'
PalestraTest.exe Information: 0 : 13/02/2018 09:01:03 || Ricerca utente 'giovanni nero'
PalestraTest.exe Information: 0 : 13/02/2018 09:01:16 || Ricerca utente 'giovanni nero'
PalestraTest.exe Information: 0 : 13/02/2018 09:01:20 || Modifica dati abbonamento utente ID: '14141'
PalestraTest.exe Information: 0 : 13/02/2018 09:01:20 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 09:01:22 || Ricerca utente 'giovanni nero'
PalestraTest.exe Information: 0 : 13/02/2018 09:01:28 || Modifica dati abbonamento utente ID: '14141'
PalestraTest.exe Information: 0 : 13/02/2018 09:01:28 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 09:03:24 || Avvio applicazione
PalestraTest.exe Information: 0 : 13/02/2018 09:03:26 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 09:03:33 || Controllo abbonamenti ... 
PalestraTest.exe Error: 0 : 13/02/2018 09:03:51 || Riferimento a un oggetto non impostato su un'istanza di oggetto.
PalestraTest.exe Information: 0 : 13/02/2018 09:04:00 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 09:29:49 || Avvio applicazione
PalestraTest.exe Information: 0 : 13/02/2018 09:29:52 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 09:30:03 || Inserimento utente 'test 3'
PalestraTest.exe Information: 0 : 13/02/2018 09:30:04 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 09:30:11 || Ricerca utente 'test 3'
PalestraTest.exe Error: 0 : 13/02/2018 09:30:11 || Riferimento a un oggetto non impostato su un'istanza di oggetto.
PalestraTest.exe Information: 0 : 13/02/2018 09:32:56 || Ricerca utente 'test 3'
PalestraTest.exe Error: 0 : 13/02/2018 09:32:56 || Riferimento a un oggetto non impostato su un'istanza di oggetto.
PalestraTest.exe Information: 0 : 13/02/2018 09:39:42 || Ricerca utente 'test 3'
PalestraTest.exe Error: 0 : 13/02/2018 09:39:42 || Riferimento a un oggetto non impostato su un'istanza di oggetto.
PalestraTest.exe Information: 0 : 13/02/2018 09:39:57 || Ricerca utente 'test 3'
PalestraTest.exe Information: 0 : 13/02/2018 09:45:42 || Avvio applicazione
PalestraTest.exe Information: 0 : 13/02/2018 09:45:45 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 09:46:01 || Ricerca utente 'test 3'
PalestraTest.exe Information: 0 : 13/02/2018 09:46:08 || Modifica dati abbonamento utente ID: '1234'
PalestraTest.exe Error: 0 : 13/02/2018 09:46:08 || Riferimento a un oggetto non impostato su un'istanza di oggetto.
PalestraTest.exe Information: 0 : 13/02/2018 09:46:11 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 09:47:22 || Avvio applicazione
PalestraTest.exe Information: 0 : 13/02/2018 09:47:24 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 09:47:30 || Ricerca utente 'test 3'
PalestraTest.exe Information: 0 : 13/02/2018 09:47:42 || Modifica utente ID: '1234'
PalestraTest.exe Information: 0 : 13/02/2018 09:47:44 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 09:47:46 || Ricerca utente 'test 3'
PalestraTest.exe Information: 0 : 13/02/2018 09:47:47 || Ricerca utente 'test 3'
PalestraTest.exe Information: 0 : 13/02/2018 09:48:23 || Modifica utente ID: '1234'
PalestraTest.exe Information: 0 : 13/02/2018 09:48:24 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 09:48:26 || Ricerca utente 'test 3'
PalestraTest.exe Information: 0 : 13/02/2018 09:49:28 || Avvio applicazione
PalestraTest.exe Information: 0 : 13/02/2018 09:49:31 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 09:49:35 || Ricerca utente 'test 3'
PalestraTest.exe Information: 0 : 13/02/2018 09:49:43 || Modifica utente ID: '1234'
PalestraTest.exe Information: 0 : 13/02/2018 09:49:44 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 09:49:49 || Ricerca utente 'test 3'
PalestraTest.exe Information: 0 : 13/02/2018 09:50:02 || Ricerca utente 'test 3'
PalestraTest.exe Information: 0 : 13/02/2018 09:50:04 || Eliminazione utente ID: '1234'
PalestraTest.exe Information: 0 : 13/02/2018 09:50:05 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 09:50:30 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 09:51:09 || Avvio applicazione
PalestraTest.exe Information: 0 : 13/02/2018 09:51:11 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 09:51:36 || Inserimento utente 'test 4'
PalestraTest.exe Information: 0 : 13/02/2018 09:51:37 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 09:51:39 || Ricerca utente 'test 4'
PalestraTest.exe Information: 0 : 13/02/2018 09:53:52 || Avvio applicazione
PalestraTest.exe Information: 0 : 13/02/2018 09:53:55 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 09:53:57 || Ricerca utente 'test 4'
PalestraTest.exe Information: 0 : 13/02/2018 09:53:59 || Eliminazione utente ID: '1234'
PalestraTest.exe Information: 0 : 13/02/2018 09:54:01 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 09:54:13 || Inserimento utente 'test 5'
PalestraTest.exe Information: 0 : 13/02/2018 09:54:13 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 09:54:16 || Ricerca utente 'test 5'
PalestraTest.exe Information: 0 : 13/02/2018 09:54:49 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 09:56:02 || Inserimento utente 'test 6'
PalestraTest.exe Information: 0 : 13/02/2018 09:56:03 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 09:59:18 || Avvio applicazione
PalestraTest.exe Information: 0 : 13/02/2018 09:59:22 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 09:59:42 || Inserimento utente 'test 8'
PalestraTest.exe Information: 0 : 13/02/2018 09:59:43 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 09:59:45 || Ricerca utente 'test 8'
PalestraTest.exe Information: 0 : 13/02/2018 16:49:46 || Avvio applicazione
PalestraTest.exe Information: 0 : 13/02/2018 16:49:51 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 16:49:59 || Ricerca utente 'test 8'
PalestraTest.exe Information: 0 : 13/02/2018 16:50:44 || Modifica utente ID: '52626'
PalestraTest.exe Information: 0 : 13/02/2018 16:50:45 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 16:50:49 || Ricerca utente 'test 8'
PalestraTest.exe Information: 0 : 13/02/2018 16:53:43 || Avvio applicazione
PalestraTest.exe Information: 0 : 13/02/2018 16:54:09 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 16:54:11 || Ricerca utente 'test 8'
PalestraTest.exe Information: 0 : 13/02/2018 16:57:17 || Avvio applicazione
PalestraTest.exe Information: 0 : 13/02/2018 16:57:19 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 16:57:20 || Ricerca utente 'test 6'
PalestraTest.exe Information: 0 : 13/02/2018 16:57:22 || Ricerca utente 'test 8'
PalestraTest.exe Information: 0 : 13/02/2018 16:57:37 || Modifica utente ID: '52626'
PalestraTest.exe Information: 0 : 13/02/2018 16:57:38 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 16:57:40 || Ricerca utente 'test 8'
PalestraTest.exe Information: 0 : 13/02/2018 16:57:51 || Modifica utente ID: '52626'
PalestraTest.exe Information: 0 : 13/02/2018 16:57:52 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 16:57:54 || Ricerca utente 'test 8'
PalestraTest.exe Information: 0 : 13/02/2018 16:58:37 || Modifica utente ID: '52626'
PalestraTest.exe Information: 0 : 13/02/2018 16:59:35 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 17:00:35 || Ricerca utente 'test 8'
PalestraTest.exe Information: 0 : 13/02/2018 17:00:35 || Ricerca utente 'test 8'
PalestraTest.exe Information: 0 : 13/02/2018 17:00:42 || Modifica utente ID: '52626'
PalestraTest.exe Information: 0 : 13/02/2018 17:00:42 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 17:00:44 || Ricerca utente 'test 8'
PalestraTest.exe Information: 0 : 13/02/2018 17:01:53 || Inserimento abbonamento '3 lezioni
PalestraTest.exe Information: 0 : 13/02/2018 17:01:55 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 17:02:19 || Inserimento utente 'test 10'
PalestraTest.exe Information: 0 : 13/02/2018 17:02:20 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 17:02:24 || Ricerca utente 'test 10'
PalestraTest.exe Information: 0 : 13/02/2018 17:02:47 || Eliminazione utente ID: '5151'
PalestraTest.exe Information: 0 : 13/02/2018 17:02:48 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 17:03:03 || Inserimento utente 'test 10'
PalestraTest.exe Information: 0 : 13/02/2018 17:03:04 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 17:03:06 || Ricerca utente 'test 10'
PalestraTest.exe Information: 0 : 13/02/2018 17:03:38 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 17:08:09 || Avvio applicazione
PalestraTest.exe Information: 0 : 13/02/2018 17:08:12 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 17:08:29 || Inserimento utente 'rrr '
PalestraTest.exe Information: 0 : 13/02/2018 17:08:31 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 17:08:34 || Ricerca utente 'rrr '
PalestraTest.exe Information: 0 : 13/02/2018 17:09:35 || Avvio applicazione
PalestraTest.exe Information: 0 : 13/02/2018 17:09:39 || Controllo abbonamenti ... 
PalestraTest.exe Information: 0 : 13/02/2018 17:09:50 || Calcolo statistiche periodo 31/07/2017 00:00:00 - 09/06/2018 00:00:00
PalestraTest.exe Error: 0 : 13/02/2018 17:09:50 || Riferimento a un oggetto non impostato su un'istanza di oggetto.
PalestraTest.exe Information: 0 : 13/02/2018 17:10:46 || Calcolo statistiche periodo 31/07/2017 00:00:00 - 09/06/2018 00:00:00
PalestraTest.exe Error: 0 : 13/02/2018 17:11:32 || Riferimento a un oggetto non impostato su un'istanza di oggetto.
PalestraTest.exe Information: 0 : 13/02/2018 17:11:38 || Calcolo statistiche periodo 31/07/2017 00:00:00 - 09/06/2018 00:00:00
PalestraTest.exe Information: 0 : 13/02/2018 17:15:36 || Avvio applicazione
PalestraTest.exe Information: 0 : 13/02/2018 17:15:39 || Controllo abbonamenti ... 
